protocol,block_date,symbol,TTL
renzo,2024-03-08,WETH,230027.3331
renzo,2024-03-08,wBETH,230027.3331
renzo,2024-03-08,stETH,230027.3331
renzo,2024-03-09,WETH,233089.5113
renzo,2024-03-09,wBETH,233089.5113
renzo,2024-03-09,stETH,233089.5113
renzo,2024-03-10,WETH,234920.4162
renzo,2024-03-10,wBETH,234920.4162
renzo,2024-03-10,stETH,234920.4162
renzo,2024-03-11,WETH,237509.124
renzo,2024-03-11,wBETH,237509.124
renzo,2024-03-11,stETH,237509.124
renzo,2024-03-12,WETH,240217.4329
renzo,2024-03-12,wBETH,240217.4329
renzo,2024-03-12,stETH,240217.4329
renzo,2024-03-13,WETH,245052.0483
renzo,2024-03-13,wBETH,245052.0483
renzo,2024-03-13,stETH,245052.0483
renzo,2024-03-14,WETH,261137.2542
renzo,2024-03-14,wBETH,261137.2542
renzo,2024-03-14,stETH,261137.2542
renzo,2024-03-15,WETH,265224.9693
renzo,2024-03-15,wBETH,265224.9693
renzo,2024-03-15,stETH,265224.9693
renzo,2024-03-16,WETH,268988.8055
renzo,2024-03-16,wBETH,268988.8055
renzo,2024-03-16,stETH,268988.8055
renzo,2024-03-17,WETH,278309.0797
renzo,2024-03-17,wBETH,278309.0797
renzo,2024-03-17,stETH,278309.0797
renzo,2024-03-18,WETH,294459.367
renzo,2024-03-18,wBETH,294459.367
renzo,2024-03-18,stETH,294459.367
renzo,2024-03-19,WETH,308822.1564
renzo,2024-03-19,wBETH,308822.1564
renzo,2024-03-19,stETH,308822.1564
renzo,2024-03-20,WETH,338720.9724
renzo,2024-03-20,wBETH,338720.9724
renzo,2024-03-20,stETH,338720.9724
renzo,2024-03-21,WETH,361466.5457
renzo,2024-03-21,wBETH,361466.5457
renzo,2024-03-21,stETH,361466.5457
renzo,2024-03-22,WETH,383914.4535
renzo,2024-03-22,wBETH,383914.4535
renzo,2024-03-22,stETH,383914.4535
renzo,2024-03-23,WETH,400202.9736
renzo,2024-03-23,wBETH,400202.9736
renzo,2024-03-23,stETH,400202.9736
renzo,2024-03-24,WETH,413596.1362
renzo,2024-03-24,wBETH,413596.1362
renzo,2024-03-24,stETH,413596.1362
renzo,2024-03-25,WETH,433524.1848
renzo,2024-03-25,wBETH,433524.1848
renzo,2024-03-25,stETH,433524.1848
renzo,2024-03-26,WETH,479555.3913
renzo,2024-03-26,wBETH,479555.3913
renzo,2024-03-26,stETH,479555.3913
renzo,2024-03-27,WETH,513694.275
renzo,2024-03-27,wBETH,513694.275
renzo,2024-03-27,stETH,513694.275
renzo,2024-03-28,WETH,531407.5884
renzo,2024-03-28,wBETH,531407.5884
renzo,2024-03-28,stETH,531407.5884
renzo,2024-03-29,WETH,557527.8985
renzo,2024-03-29,wBETH,557527.8985
renzo,2024-03-29,stETH,557527.8985
renzo,2024-03-30,WETH,594142.194
renzo,2024-03-30,wBETH,594142.194
renzo,2024-03-30,stETH,594142.194
renzo,2024-03-31,WETH,616556.9787
renzo,2024-03-31,wBETH,616556.9787
renzo,2024-03-31,stETH,616556.9787
renzo,2024-04-01,WETH,641680.201
renzo,2024-04-01,wBETH,641680.201
renzo,2024-04-01,stETH,641680.201
renzo,2024-04-02,WETH,666970.2375
renzo,2024-04-02,wBETH,666970.2375
renzo,2024-04-02,stETH,666970.2375
renzo,2024-04-03,WETH,695448.5567
renzo,2024-04-03,wBETH,695448.5567
renzo,2024-04-03,stETH,695448.5567
renzo,2024-04-04,WETH,714147.8283
renzo,2024-04-04,wBETH,714147.8283
renzo,2024-04-04,stETH,714147.8283
renzo,2024-04-05,WETH,732085.4067
renzo,2024-04-05,wBETH,732085.4067
renzo,2024-04-05,stETH,732085.4067
renzo,2024-04-06,WETH,751634.6094
renzo,2024-04-06,wBETH,751634.6094
renzo,2024-04-06,stETH,751634.6094
renzo,2024-04-07,WETH,773184.8871
renzo,2024-04-07,wBETH,773184.8871
renzo,2024-04-07,stETH,773184.8871
renzo,2024-04-08,WETH,805446.4362
renzo,2024-04-08,wBETH,805446.4362
renzo,2024-04-08,stETH,805446.4362
renzo,2024-04-09,WETH,842367.4329
renzo,2024-04-09,wBETH,842367.4329
renzo,2024-04-09,stETH,842367.4329
renzo,2024-04-10,WETH,864772.7184
renzo,2024-04-10,wBETH,864772.7184
renzo,2024-04-10,stETH,864772.7184
renzo,2024-04-11,WETH,900192.5171
renzo,2024-04-11,wBETH,900192.5171
renzo,2024-04-11,stETH,900192.5171
renzo,2024-04-12,WETH,915319.4677
renzo,2024-04-12,wBETH,915319.4677
renzo,2024-04-12,stETH,915319.4677
renzo,2024-04-13,WETH,921236.9213
renzo,2024-04-13,wBETH,921236.9213
renzo,2024-04-13,stETH,921236.9213
renzo,2024-04-14,WETH,927337.4996
renzo,2024-04-14,wBETH,927337.4996
renzo,2024-04-14,stETH,927337.4996
renzo,2024-04-15,WETH,954119.4469
renzo,2024-04-15,wBETH,954119.4469
renzo,2024-04-15,stETH,954119.4469
renzo,2024-04-16,WETH,969090.7299
renzo,2024-04-16,wBETH,969090.7299
renzo,2024-04-16,stETH,969090.7299
renzo,2024-04-17,WETH,992919.7822
renzo,2024-04-17,wBETH,992919.7822
renzo,2024-04-17,stETH,992919.7822
renzo,2024-04-18,WETH,1003267.011
renzo,2024-04-18,wBETH,1003267.011
renzo,2024-04-18,stETH,1003267.011
renzo,2024-04-19,WETH,1010121.347
renzo,2024-04-19,wBETH,1010121.347
renzo,2024-04-19,stETH,1010121.347
renzo,2024-04-20,WETH,1020810.959
renzo,2024-04-20,wBETH,1020810.959
renzo,2024-04-20,stETH,1020810.959
renzo,2024-04-21,WETH,1026382.779
renzo,2024-04-21,wBETH,1026382.779
renzo,2024-04-21,stETH,1026382.779
renzo,2024-04-22,WETH,1033018.735
renzo,2024-04-22,wBETH,1033018.735
renzo,2024-04-22,stETH,1033018.735
renzo,2024-04-23,WETH,1050715.191
renzo,2024-04-23,wBETH,1050715.191
renzo,2024-04-23,stETH,1050715.191
renzo,2024-04-24,WETH,1052107.373
renzo,2024-04-24,wBETH,1052107.373
renzo,2024-04-24,stETH,1052107.373
renzo,2024-04-25,WETH,1053913.062
renzo,2024-04-25,wBETH,1053913.062
renzo,2024-04-25,stETH,1053913.062
renzo,2024-04-26,WETH,1054342.831
renzo,2024-04-26,wBETH,1054342.831
renzo,2024-04-26,stETH,1054342.831
renzo,2024-04-27,WETH,1054503.532
renzo,2024-04-27,wBETH,1054503.532
renzo,2024-04-27,stETH,1054503.532
renzo,2024-04-28,WETH,1054905.156
renzo,2024-04-28,wBETH,1054905.156
renzo,2024-04-28,stETH,1054905.156
renzo,2024-04-29,WETH,1055379.35
renzo,2024-04-29,wBETH,1055379.35
renzo,2024-04-29,stETH,1055379.35
renzo,2024-04-30,WETH,1055652.88
renzo,2024-04-30,wBETH,1055652.88
renzo,2024-04-30,stETH,1055652.88
renzo,2024-05-01,WETH,1055763.496
renzo,2024-05-01,wBETH,1055763.496
renzo,2024-05-01,stETH,1055763.496
renzo,2024-05-02,WETH,1056343.584
renzo,2024-05-02,wBETH,1056343.584
renzo,2024-05-02,stETH,1056343.584
renzo,2024-05-03,WETH,1056431.412
renzo,2024-05-03,wBETH,1056431.412
renzo,2024-05-03,stETH,1056431.412
renzo,2024-05-04,WETH,1056641.63
renzo,2024-05-04,wBETH,1056641.63
renzo,2024-05-04,stETH,1056641.63
renzo,2024-05-05,WETH,1056794.628
renzo,2024-05-05,wBETH,1056794.628
renzo,2024-05-05,stETH,1056794.628
renzo,2024-05-06,WETH,1056876.228
renzo,2024-05-06,wBETH,1056876.228
renzo,2024-05-06,stETH,1056876.228
renzo,2024-05-07,WETH,1056986.922
renzo,2024-05-07,wBETH,1056986.922
renzo,2024-05-07,stETH,1056986.922
renzo,2024-05-08,WETH,1057346.29
renzo,2024-05-08,wBETH,1057346.29
renzo,2024-05-08,stETH,1057346.29
renzo,2024-05-09,WETH,1057422.428
renzo,2024-05-09,wBETH,1057422.428
renzo,2024-05-09,stETH,1057422.428
renzo,2024-05-10,WETH,1057488.656
renzo,2024-05-10,wBETH,1057488.656
renzo,2024-05-10,stETH,1057488.656
renzo,2024-05-11,WETH,1057552.157
renzo,2024-05-11,wBETH,1057552.157
renzo,2024-05-11,stETH,1057552.157
renzo,2024-05-12,WETH,1057608.579
renzo,2024-05-12,wBETH,1057608.579
renzo,2024-05-12,stETH,1057608.579
renzo,2024-05-13,WETH,1057716.397
renzo,2024-05-13,wBETH,1057716.397
renzo,2024-05-13,stETH,1057716.397
renzo,2024-05-14,WETH,1057770.894
renzo,2024-05-14,wBETH,1057770.894
renzo,2024-05-14,stETH,1057770.894
renzo,2024-05-15,WETH,1058121.636
renzo,2024-05-15,wBETH,1058121.636
renzo,2024-05-15,stETH,1058121.636
renzo,2024-05-16,WETH,1058398.298
renzo,2024-05-16,wBETH,1058398.298
renzo,2024-05-16,stETH,1058398.298
renzo,2024-05-17,WETH,1058528.537
renzo,2024-05-17,wBETH,1058528.537
renzo,2024-05-17,stETH,1058528.537
renzo,2024-05-18,WETH,1058717.494
renzo,2024-05-18,wBETH,1058717.494
renzo,2024-05-18,stETH,1058717.494
renzo,2024-05-19,WETH,1058770.391
renzo,2024-05-19,wBETH,1058770.391
renzo,2024-05-19,stETH,1058770.391
puffer,2024-01-31,stETH,0.012555504
puffer,2024-02-01,stETH,63173.31283
puffer,2024-02-02,stETH,122606.0678
puffer,2024-02-03,stETH,139499.9577
puffer,2024-02-04,stETH,160042.5465
puffer,2024-02-05,stETH,195197.2518
puffer,2024-02-06,stETH,215541.5778
puffer,2024-02-07,stETH,235622.8883
puffer,2024-02-08,stETH,321581.9677
puffer,2024-02-09,stETH,342128.2696
puffer,2024-02-10,stETH,343239.7233
puffer,2024-02-11,stETH,343583.7078
puffer,2024-02-12,stETH,344232.9601
puffer,2024-02-13,stETH,344734.5394
puffer,2024-02-14,stETH,345107.6221
puffer,2024-02-15,stETH,345532.9852
puffer,2024-02-16,stETH,346593.0603
puffer,2024-02-17,stETH,346882.8145
puffer,2024-02-18,stETH,347274.421
puffer,2024-02-19,stETH,349108.3538
puffer,2024-02-20,stETH,351285.5739
puffer,2024-02-21,stETH,351945.0831
puffer,2024-02-22,stETH,353112.3558
puffer,2024-02-23,stETH,353930.4096
puffer,2024-02-24,stETH,354882.1416
puffer,2024-02-25,stETH,355603.1579
puffer,2024-02-26,stETH,356656.6215
puffer,2024-02-27,stETH,357677.5007
puffer,2024-02-28,stETH,358617.2017
puffer,2024-02-29,stETH,358812.8804
puffer,2024-03-01,stETH,359721.2225
puffer,2024-03-02,stETH,359874.5811
puffer,2024-03-03,stETH,364330.2406
puffer,2024-03-04,stETH,365292.9283
puffer,2024-03-05,stETH,365419.1804
puffer,2024-03-06,stETH,365719.2732
puffer,2024-03-07,stETH,366188.5693
puffer,2024-03-08,stETH,366256.8352
puffer,2024-03-09,stETH,366299.9746
puffer,2024-03-10,stETH,366318.3261
puffer,2024-03-11,stETH,366344.5954
puffer,2024-03-12,stETH,366422.5931
puffer,2024-03-13,stETH,366656.8572
puffer,2024-03-14,stETH,366815.2891
puffer,2024-03-15,stETH,366858.2257
puffer,2024-03-16,stETH,367184.8219
puffer,2024-03-17,stETH,367772.5814
puffer,2024-03-18,stETH,368039.9267
puffer,2024-03-19,stETH,368719.3377
puffer,2024-03-20,stETH,369924.0982
puffer,2024-03-21,stETH,370239.0728
puffer,2024-03-22,stETH,370474.14
puffer,2024-03-23,stETH,370652.2386
puffer,2024-03-24,stETH,370826.702
puffer,2024-03-25,stETH,371320.596
puffer,2024-03-26,stETH,371634.655
puffer,2024-03-27,stETH,371815.4621
puffer,2024-03-28,stETH,372330.3106
puffer,2024-03-29,stETH,372564.2504
puffer,2024-03-30,stETH,372741.2731
puffer,2024-03-31,stETH,373007.5917
puffer,2024-04-01,stETH,373700.5672
puffer,2024-04-02,stETH,374052.0319
puffer,2024-04-03,stETH,374178.5321
puffer,2024-04-04,stETH,374373.2672
puffer,2024-04-05,stETH,374485.9331
puffer,2024-04-06,stETH,374889.2785
puffer,2024-04-07,stETH,376104.7176
puffer,2024-04-08,stETH,376283.4421
puffer,2024-04-09,stETH,376490.8211
puffer,2024-04-10,stETH,377061.9317
puffer,2024-04-11,stETH,377416.6219
puffer,2024-04-12,stETH,377881.7978
puffer,2024-04-13,stETH,377998.1773
puffer,2024-04-14,stETH,379891.0917
puffer,2024-04-15,stETH,381508.9941
puffer,2024-04-16,stETH,383691.6499
puffer,2024-04-17,stETH,390373.6813
puffer,2024-04-18,stETH,395608.8019
puffer,2024-04-19,stETH,402457.0551
puffer,2024-04-20,stETH,407593.6479
puffer,2024-04-21,stETH,410007.5336
puffer,2024-04-22,stETH,411088.9813
puffer,2024-04-23,stETH,413001.6572
puffer,2024-04-24,stETH,414912.4806
puffer,2024-04-25,stETH,416336.0511
puffer,2024-04-26,stETH,419295.0181
puffer,2024-04-27,stETH,422690.3433
puffer,2024-04-28,stETH,427286.6692
puffer,2024-04-29,stETH,435324.5506
puffer,2024-04-30,stETH,436320.1013
puffer,2024-05-01,stETH,437547.0335
puffer,2024-05-02,stETH,438555.0126
puffer,2024-05-03,stETH,439203.8632
puffer,2024-05-04,stETH,442202.3461
puffer,2024-05-05,stETH,444114.9886
puffer,2024-05-06,stETH,449401.5655
puffer,2024-05-07,stETH,452727.4205
puffer,2024-05-08,stETH,454402.2823
puffer,2024-05-09,stETH,455204.6805
puffer,2024-05-10,stETH,455862.2429
puffer,2024-05-11,stETH,456650.8708
puffer,2024-05-12,stETH,457050.2938
puffer,2024-05-13,stETH,457271.5024
puffer,2024-05-14,stETH,458361.6039
puffer,2024-05-15,stETH,458901.7712
puffer,2024-05-16,stETH,459966.9295
puffer,2024-05-17,stETH,460488.9295
puffer,2024-05-18,stETH,461031.0893
puffer,2024-05-19,stETH,461516.413
ether.fi,2023-03-02,ethereum,932.43791
ether.fi,2023-03-03,ethereum,1177.93498
ether.fi,2023-03-04,ethereum,1897.75593
ether.fi,2023-03-05,ethereum,2082.41831
ether.fi,2023-03-06,ethereum,2192.98656
ether.fi,2023-03-07,ethereum,2467.42765
ether.fi,2023-03-08,ethereum,2939.19976
ether.fi,2023-03-09,ethereum,3043.46859
ether.fi,2023-03-10,ethereum,3393.15022
ether.fi,2023-03-11,ethereum,3427.82762
ether.fi,2023-03-12,ethereum,3472.62262
ether.fi,2023-03-13,ethereum,3477.62088
ether.fi,2023-03-14,ethereum,3482.99844
ether.fi,2023-03-15,ethereum,3470.05284
ether.fi,2023-03-16,ethereum,3391.20037
ether.fi,2023-03-17,ethereum,3410.47107
ether.fi,2023-03-18,ethereum,3536.57854
ether.fi,2023-03-19,ethereum,3710.76322
ether.fi,2023-03-20,ethereum,4417.48034
ether.fi,2023-03-21,ethereum,4670.31222
ether.fi,2023-03-22,ethereum,5065.62993
ether.fi,2023-03-23,ethereum,5420.25456
ether.fi,2023-03-24,ethereum,5631.09575
ether.fi,2023-03-25,ethereum,6127.32194
ether.fi,2023-03-26,ethereum,6405.12224
ether.fi,2023-03-27,ethereum,6668.47599
ether.fi,2023-03-28,ethereum,6865.57648
ether.fi,2023-03-29,ethereum,7241.04195
ether.fi,2023-03-30,ethereum,7638.72506
ether.fi,2023-03-31,ethereum,8109.55049
ether.fi,2023-04-01,ethereum,8927.70552
ether.fi,2023-04-02,ethereum,10670.65461
ether.fi,2023-04-03,ethereum,11558.25627
ether.fi,2023-04-04,ethereum,12174.38328
ether.fi,2023-04-05,ethereum,12777.43133
ether.fi,2023-04-06,ethereum,13079.99714
ether.fi,2023-04-07,ethereum,13511.6004
ether.fi,2023-04-08,ethereum,13976.44639
ether.fi,2023-04-09,ethereum,14216.02352
ether.fi,2023-04-10,ethereum,14614.21425
ether.fi,2023-04-11,ethereum,14788.84092
ether.fi,2023-04-12,ethereum,14900.3762
ether.fi,2023-04-13,ethereum,17213.63938
ether.fi,2023-04-14,ethereum,17829.28198
ether.fi,2023-04-15,ethereum,18273.19059
ether.fi,2023-04-16,ethereum,18740.29838
ether.fi,2023-04-17,ethereum,19078.46358
ether.fi,2023-04-18,ethereum,19408.65262
ether.fi,2023-04-19,ethereum,20215.34364
ether.fi,2023-04-20,ethereum,20721.5663
ether.fi,2023-04-21,ethereum,20906.4673
ether.fi,2023-04-22,ethereum,21016.51508
ether.fi,2023-04-23,ethereum,21038.89132
ether.fi,2023-04-24,ethereum,21085.62071
ether.fi,2023-04-25,ethereum,21268.27088
ether.fi,2023-04-26,ethereum,21570.11712
ether.fi,2023-04-27,ethereum,22127.02269
ether.fi,2023-04-28,ethereum,22557.1933
ether.fi,2023-04-29,ethereum,22709.75831
ether.fi,2023-04-30,ethereum,22754.46427
ether.fi,2023-05-01,ethereum,22795.0633
ether.fi,2023-05-02,ethereum,22612.71404
ether.fi,2023-05-03,ethereum,22500.70105
ether.fi,2023-05-04,ethereum,22243.62155
ether.fi,2023-05-05,ethereum,21421.50806
ether.fi,2023-05-06,ethereum,21255.68624
ether.fi,2023-05-07,ethereum,20967.98688
ether.fi,2023-05-08,ethereum,20903.74071
ether.fi,2023-05-09,ethereum,20548.02184
ether.fi,2023-05-10,ethereum,20442.04779
ether.fi,2023-05-11,ethereum,20369.06213
ether.fi,2023-05-12,ethereum,20157.84124
ether.fi,2023-05-13,ethereum,19757.60684
ether.fi,2023-05-14,ethereum,19670.42544
ether.fi,2023-05-15,ethereum,19620.96784
ether.fi,2023-05-16,ethereum,19653.37934
ether.fi,2023-05-17,ethereum,19623.92599
ether.fi,2023-05-18,ethereum,19311.12564
ether.fi,2023-05-19,ethereum,19189.03197
ether.fi,2023-05-20,ethereum,18977.30003
ether.fi,2023-05-21,ethereum,19080.00941
ether.fi,2023-05-22,ethereum,19048.25948
ether.fi,2023-05-23,ethereum,18917.7747
ether.fi,2023-05-24,ethereum,18568.98713
ether.fi,2023-05-25,ethereum,18460.71112
ether.fi,2023-05-26,ethereum,18398.47564
ether.fi,2023-05-27,ethereum,18346.32023
ether.fi,2023-05-28,ethereum,18303.10428
ether.fi,2023-05-29,ethereum,18148.80904
ether.fi,2023-05-30,ethereum,18135.97543
ether.fi,2023-05-31,ethereum,18114.90198
ether.fi,2023-06-01,ethereum,17774.12878
ether.fi,2023-06-02,ethereum,17715.63858
ether.fi,2023-06-03,ethereum,17643.73037
ether.fi,2023-06-04,ethereum,17637.30873
ether.fi,2023-06-05,ethereum,17615.54435
ether.fi,2023-06-06,ethereum,17681.01181
ether.fi,2023-06-07,ethereum,17564.68987
ether.fi,2023-06-08,ethereum,17588.81431
ether.fi,2023-06-09,ethereum,17566.26707
ether.fi,2023-06-10,ethereum,17567.82217
ether.fi,2023-06-11,ethereum,17605.22406
ether.fi,2023-06-12,ethereum,17615.13023
ether.fi,2023-06-13,ethereum,17527.90409
ether.fi,2023-06-14,ethereum,17484.79006
ether.fi,2023-06-15,ethereum,17315.36358
ether.fi,2023-06-16,ethereum,19523.67747
ether.fi,2023-06-26,weth,20649.49091
ether.fi,2023-06-27,weth,20649.49091
ether.fi,2023-06-28,weth,20664.10369
ether.fi,2023-06-29,weth,20668.49224
ether.fi,2023-06-30,weth,20668.49224
ether.fi,2023-07-01,weth,20638.94894
ether.fi,2023-07-02,weth,20557.24209
ether.fi,2023-07-03,weth,20542.9657
ether.fi,2023-07-04,weth,20554.13139
ether.fi,2023-07-05,weth,20519.44458
ether.fi,2023-07-06,weth,20485.04257
ether.fi,2023-07-07,weth,20465.96608
ether.fi,2023-07-08,weth,20467.27685
ether.fi,2023-07-09,weth,20463.15544
ether.fi,2023-07-10,weth,20347.90215
ether.fi,2023-07-11,weth,20299.37958
ether.fi,2023-07-12,weth,17177.50486
ether.fi,2023-07-13,weth,16916.76659
ether.fi,2023-07-14,weth,14633.51889
ether.fi,2023-07-15,weth,18687.50555
ether.fi,2023-07-16,weth,18683.21695
ether.fi,2023-07-17,weth,18644.0575
ether.fi,2023-07-18,weth,18510.5914
ether.fi,2023-07-19,weth,18390.51858
ether.fi,2023-07-20,weth,18260.08071
ether.fi,2023-07-21,weth,18607.80558
ether.fi,2023-07-22,weth,18611.48499
ether.fi,2023-07-23,weth,17761.5668
ether.fi,2023-07-24,weth,17640.13334
ether.fi,2023-07-25,weth,17514.04245
ether.fi,2023-07-26,weth,17376.12168
ether.fi,2023-07-27,weth,17468.15461
ether.fi,2023-07-28,weth,17584.02985
ether.fi,2023-07-29,weth,17635.24461
ether.fi,2023-07-30,weth,17574.35797
ether.fi,2023-07-31,weth,17399.08327
ether.fi,2023-08-01,weth,17332.25579
ether.fi,2023-08-02,weth,17319.03974
ether.fi,2023-08-03,weth,17219.63082
ether.fi,2023-08-04,weth,17166.12137
ether.fi,2023-08-05,weth,16986.87466
ether.fi,2023-08-06,weth,17034.5231
ether.fi,2023-08-07,weth,16838.67669
ether.fi,2023-08-08,weth,16768.2608
ether.fi,2023-08-09,weth,16728.09437
ether.fi,2023-08-10,weth,16767.23462
ether.fi,2023-08-11,weth,16697.2937
ether.fi,2023-08-12,weth,16561.43186
ether.fi,2023-08-13,weth,16552.13921
ether.fi,2023-08-14,weth,16579.2899
ether.fi,2023-08-15,weth,16525.85189
ether.fi,2023-08-16,weth,16426.35611
ether.fi,2023-08-17,weth,16408.15208
ether.fi,2023-08-18,weth,16406.72266
ether.fi,2023-08-19,weth,16279.74973
ether.fi,2023-08-20,weth,16201.35055
ether.fi,2023-08-21,weth,16199.46052
ether.fi,2023-08-22,weth,16072.44204
ether.fi,2023-08-23,weth,15760.0977
ether.fi,2023-08-24,weth,15712.67581
ether.fi,2023-08-25,weth,15685.56725
ether.fi,2023-08-26,weth,15679.44049
ether.fi,2023-08-27,weth,15607.02502
ether.fi,2023-08-28,weth,15753.67683
ether.fi,2023-08-29,weth,15754.96062
ether.fi,2023-08-30,weth,15692.86229
ether.fi,2023-08-31,weth,15758.38359
ether.fi,2023-09-01,weth,15653.24561
ether.fi,2023-09-02,weth,17197.11518
ether.fi,2023-09-03,weth,17196.00886
ether.fi,2023-09-04,weth,17198.22421
ether.fi,2023-09-05,weth,17255.88967
ether.fi,2023-09-06,weth,18788.06708
ether.fi,2023-09-07,weth,18440.20136
ether.fi,2023-09-08,weth,18289.98098
ether.fi,2023-09-09,weth,18292.91192
ether.fi,2023-09-10,weth,18120.59961
ether.fi,2023-09-11,weth,18005.23374
ether.fi,2023-09-12,weth,17883.68928
ether.fi,2023-09-13,weth,17829.26283
ether.fi,2023-09-14,weth,17795.38632
ether.fi,2023-09-15,weth,17785.71834
ether.fi,2023-09-16,weth,17725.04555
ether.fi,2023-09-17,weth,17721.62447
ether.fi,2023-09-18,weth,17702.68737
ether.fi,2023-09-19,weth,17707.21006
ether.fi,2023-09-20,weth,17686.45637
ether.fi,2023-09-21,weth,17679.47212
ether.fi,2023-09-22,weth,17673.36356
ether.fi,2023-09-23,weth,17671.64853
ether.fi,2023-09-24,weth,17672.48956
ether.fi,2023-09-25,weth,17666.71193
ether.fi,2023-09-26,weth,17625.97529
ether.fi,2023-09-27,weth,17625.28555
ether.fi,2023-09-28,weth,17590.71306
ether.fi,2023-09-29,weth,17566.09102
ether.fi,2023-09-30,weth,17653.62767
ether.fi,2023-10-01,weth,17611.2958
ether.fi,2023-10-02,weth,17592.81627
ether.fi,2023-10-03,weth,17594.44303
ether.fi,2023-10-04,weth,17475.80703
ether.fi,2023-10-05,weth,18752.13648
ether.fi,2023-10-06,weth,18114.92513
ether.fi,2023-10-07,weth,18658.84006
ether.fi,2023-10-08,weth,18660.10618
ether.fi,2023-10-09,weth,18586.61305
ether.fi,2023-10-10,weth,18450.68562
ether.fi,2023-10-11,weth,18401.13884
ether.fi,2023-10-12,weth,18405.37703
ether.fi,2023-10-13,weth,18363.89401
ether.fi,2023-10-14,weth,18418.90871
ether.fi,2023-10-15,weth,18395.283
ether.fi,2023-10-16,weth,18294.78599
ether.fi,2023-10-17,weth,18077.12051
ether.fi,2023-10-18,weth,18182.97632
ether.fi,2023-10-19,weth,18184.9185
ether.fi,2023-10-20,weth,18189.71821
ether.fi,2023-10-21,weth,18187.25615
ether.fi,2023-10-22,weth,18175.54249
ether.fi,2023-10-23,weth,18182.38471
ether.fi,2023-10-24,weth,17691.0117
ether.fi,2023-10-25,weth,17665.09491
ether.fi,2023-10-26,weth,17673.00899
ether.fi,2023-10-27,weth,17633.60212
ether.fi,2023-10-28,weth,17634.23527
ether.fi,2023-10-29,weth,17697.92494
ether.fi,2023-10-30,weth,18128.50858
ether.fi,2023-10-31,weth,18127.52846
ether.fi,2023-11-01,weth,17402.25074
ether.fi,2023-11-02,weth,17407.24032
ether.fi,2023-11-03,weth,17272.35969
ether.fi,2023-11-04,weth,17277.2289
ether.fi,2023-11-05,weth,17173.70776
ether.fi,2023-11-06,weth,17174.78515
ether.fi,2023-11-07,weth,17179.02886
ether.fi,2023-11-08,weth,15626.32519
ether.fi,2023-11-09,weth,17096.93111
ether.fi,2023-11-10,weth,17099.16377
ether.fi,2023-11-11,weth,15487.37078
ether.fi,2023-11-12,weth,17098.92096
ether.fi,2023-11-13,weth,17109.71899
ether.fi,2023-11-14,weth,17113.68141
ether.fi,2023-11-15,weth,17122.70537
ether.fi,2023-11-16,weth,16956.42117
ether.fi,2023-11-17,weth,17539.64006
ether.fi,2023-11-18,weth,17747.14958
ether.fi,2023-11-19,weth,18066.79676
ether.fi,2023-11-20,weth,18151.79432
ether.fi,2023-11-21,weth,18462.04369
ether.fi,2023-11-22,weth,20614.22599
ether.fi,2023-11-23,weth,20504.6978
ether.fi,2023-11-24,weth,20504.6978
ether.fi,2023-11-25,weth,20504.6978
ether.fi,2023-11-26,weth,20504.6978
ether.fi,2023-11-27,weth,20504.6978
ether.fi,2023-11-28,weth,22403.69204
ether.fi,2023-11-29,weth,23440.25512
ether.fi,2023-11-30,weth,23706.27236
ether.fi,2023-12-01,weth,25307.70054
ether.fi,2023-12-02,weth,21927.03752
ether.fi,2023-12-03,weth,24210.53136
ether.fi,2023-12-04,weth,23788.09464
ether.fi,2023-12-05,weth,23455.21454
ether.fi,2023-12-06,weth,23460.88753
ether.fi,2023-12-07,weth,24558.576
ether.fi,2023-12-08,weth,25292.87294
ether.fi,2023-12-09,weth,26356.93069
ether.fi,2023-12-10,weth,27135.84009
ether.fi,2023-12-11,weth,27408.69348
ether.fi,2023-12-12,weth,27771.73872
ether.fi,2023-12-13,weth,28116.62706
ether.fi,2023-12-14,weth,28719.90733
ether.fi,2023-12-15,weth,29242.72144
ether.fi,2023-12-16,weth,30444.65326
ether.fi,2023-12-17,weth,30532.59984
ether.fi,2023-12-18,weth,32339.50243
ether.fi,2023-12-19,weth,34105.06058
ether.fi,2023-12-20,weth,34439.08401
ether.fi,2023-12-21,weth,35155.18516
ether.fi,2023-12-22,weth,36655.74228
ether.fi,2023-12-23,weth,38080.00765
ether.fi,2023-12-24,weth,39121.62042
ether.fi,2023-12-25,weth,40433.8409
ether.fi,2023-12-26,weth,41456.01339
ether.fi,2023-12-27,weth,42134.24895
ether.fi,2023-12-28,weth,43008.89735
ether.fi,2023-12-29,weth,43550.06413
ether.fi,2023-12-30,weth,44262.58938
ether.fi,2023-12-31,weth,44846.64308
ether.fi,2024-01-01,weth,45360.90461
ether.fi,2024-01-02,weth,45787.01913
ether.fi,2024-01-03,weth,46317.23814
ether.fi,2024-01-04,weth,47928.27042
ether.fi,2024-01-05,weth,47960.81071
ether.fi,2024-01-06,weth,53729.64747
ether.fi,2024-01-07,weth,54713.40853
ether.fi,2024-01-08,weth,55356.16784
ether.fi,2024-01-09,weth,56125.10184
ether.fi,2024-01-10,weth,57458.30329
ether.fi,2024-01-11,weth,59349.47514
ether.fi,2024-01-12,weth,63025.46167
ether.fi,2024-01-13,weth,65601.44736
